10.0, 6831.427348372439
10.02, 6856.721276489276
10.04, 6881.889549462467
10.06, 6906.932500298193
10.08, 6931.850461430906
10.1, 6956.6437647239145
10.12, 6981.312741469985
10.14, 7005.857722391949
10.16, 7030.279037643275
10.18, 7054.5770168086965
10.2, 7078.751988904798
10.22, 7102.8042823806245
10.24, 7126.7342251182345
10.26, 7150.542144433377
10.28, 7174.228367075993
10.3, 7197.793219230924
10.32, 7221.237026518385
10.34, 7244.5601139946375
10.36, 7267.7628061525975
10.38, 7290.845426922388
10.4, 7313.808299671902
10.42, 7336.651747207521
10.44, 7359.376091774589
10.46, 7381.981655058051
10.48, 7404.468758183044
10.5, 7426.8377217155285
10.52, 7449.088865662779
10.54, 7471.222509474108
10.56, 7493.238972041363
10.58, 7515.138571699557
10.6, 7536.921626227457
10.62, 7558.5884528481765
10.64, 7580.139368229742
10.66, 7601.574688485736
10.68, 7622.894729175852
10.7, 7644.099805306469
10.72, 7665.190231331289
10.74, 7686.166321151883
10.76, 7707.02838811832
10.78, 7727.776745029725
10.8, 7748.4117041348945
10.82, 7768.933577132833
10.84, 7789.34267517343
10.86, 7809.639308857957
10.88, 7829.82378823973
10.9, 7849.896422824626
10.92, 7869.857521571736
10.94, 7889.707392893921
10.96, 7909.44634465839
10.98, 7929.074684187319
11.0, 7948.592718258391
11.02, 7968.000753105422
11.04, 7987.299094418951
11.06, 8006.488047346786
11.08, 8025.567916494576
11.1, 8044.539005926505
11.12, 8063.40161916575
11.14, 8082.156059195127
11.16, 8100.802628457663
11.18, 8119.341628857197
11.2, 8137.773361758926
11.22, 8156.09812799003
11.24, 8174.316227840216
11.26, 8192.42796106232
11.28, 8210.43362687291
11.3, 8228.333523952824
11.32, 8246.127950447757
11.34, 8263.817203968909
11.36, 8281.401581593476
11.38, 8298.881379865285
11.4, 8316.256894795355
11.42, 8333.528421862466
11.44, 8350.696256013784
11.46, 8367.760691665411
11.48, 8384.722022702925
11.5, 8401.580542482036
11.52, 8418.336543829115
11.54, 8434.99031904179
11.56, 8451.542159889497
11.58, 8467.992357614079
11.6, 8484.341202930409
11.62, 8500.588986026873
11.64, 8516.735996566
11.66, 8532.78252368507
11.68, 8548.728855996604
11.7, 8564.575281589023
11.72, 8580.322088027177
11.74, 8595.96956235294
11.76, 8611.517991085777
11.78, 8626.967660223323
11.8, 8642.318855241945
11.82, 8657.571861097334
11.84, 8672.726962225068
11.86, 8687.784442541204
11.88, 8702.7445854428
11.9, 8717.607673808583
11.92, 8732.373989999374
11.94, 8747.043815858859
11.96, 8761.617432713952
11.98, 8776.095121375525
12.0, 8790.477162138908
12.02, 8804.763834784455
12.04, 8818.955418578153
12.06, 8833.05219227216
12.08, 8847.054434105405
12.1, 8860.962421804114
12.12, 8874.776432582425
12.14, 8888.496743142947
12.16, 8902.123629677291
12.18, 8915.657367866712
12.2, 8929.098232882585
12.22, 8942.44649938705
12.24, 8955.702441533562
12.26, 8968.866332967445
12.28, 8981.938446826432
12.3, 8994.91905574131
12.32, 9007.808431836405
12.34, 9020.60684673021
12.36, 9033.31457153592
12.38, 9045.93187686197
12.4, 9058.459032812687
12.42, 9070.896308988784
12.44, 9083.243974487923
12.46, 9095.502297905296
12.48, 9107.671547334256
12.5, 9119.751990366742
12.52, 9131.743894093954
12.54, 9143.647525106899
12.56, 9155.4631494969
12.58, 9167.191032856223
12.6, 9178.83144027862
12.62, 9190.384636359835
12.64, 9201.850885198277
12.66, 9213.230450395487
12.68, 9224.523595056751
12.7, 9235.730581791613
12.72, 9246.851672714496
12.74, 9257.887129445218
12.76, 9268.83721310956
12.78, 9279.702184339869
12.8, 9290.48230327553
12.82, 9301.177829563632
12.84, 9311.789022359408
12.86, 9322.316140326919
12.88, 9332.7594416395
12.9, 9343.119183980423
12.92, 9353.395624543366
12.94, 9363.58902003301
12.96, 9373.699626665606
12.98, 9383.72770016949
13.0, 9393.673495785712
13.02, 9403.537268268512
13.04, 9413.319271885935
13.06, 9423.019760420357
13.08, 9432.638987169055
13.1, 9442.177204944732
13.12, 9451.634666076126
13.14, 9461.011622408543
13.16, 9470.308325304337
13.18, 9479.525025643627
13.2, 9488.66197382468
13.22, 9497.719419764537
13.24, 9506.697612899661
13.26, 9515.596802186272
13.28, 9524.4172361011
13.3, 9533.159162641867
13.32, 9541.822829327757
13.34, 9550.408483200154
13.36, 9558.916370823004
13.38, 9567.346738283471
13.4, 9575.699831192476
13.42, 9583.975894685209
13.44, 9592.175173421725
13.46, 9600.297911587477
13.48, 9608.344352893822
13.5, 9616.31474057868
13.52, 9624.209317406952
13.54, 9632.028325671163
13.56, 9639.772007191983
13.58, 9647.440603318726
13.6, 9655.034354930016
13.62, 9662.55350243421
13.64, 9669.998285770002
13.66, 9677.36894440696
13.68, 9684.665717346106
13.7, 9691.888843120403
13.72, 9699.03855979535
13.74, 9706.115104969525
13.76, 9713.118715775068
13.78, 9720.04962887831
13.8, 9726.90808048028
13.82, 9733.694306317244
13.84, 9740.408541661258
13.86, 9747.051021320694
13.88, 9753.621979640848
13.9, 9760.121650504385
13.92, 9766.550267331935
13.94, 9772.908063082701
13.96, 9779.195270254866
13.98, 9785.41212088619
14.0, 9791.558846554668
14.02, 9797.635678378843
14.04, 9803.642847018586
14.06, 9809.580582675451
14.08, 9815.449115093303
14.1, 9821.248673558883
14.12, 9826.979486902273
14.14, 9832.64178349747
14.16, 9838.235791262989
14.18, 9843.761737662258
14.2, 9849.219849704292
14.22, 9854.610353944227
14.24, 9859.933476483704
14.26, 9865.189442971583
14.28, 9870.378478604427
14.3, 9875.500808127013
14.32, 9880.55665583285
14.34, 9885.546245564794
14.36, 9890.469800715524
14.38, 9895.327544228094
14.4, 9900.119698596463
14.42, 9904.846485866059
14.44, 9909.508127634268
14.46, 9914.104845050984
14.48, 9918.636858819227
14.5, 9923.104389195527
14.52, 9927.507655990557
14.54, 9931.84687856966
14.56, 9936.12227585337
14.58, 9940.334066317933
14.6, 9944.48246799584
14.62, 9948.567698476436
14.64, 9952.589974906266
14.66, 9956.549513989878
14.68, 9960.446531990085
14.7, 9964.281244728685
14.72, 9968.053867586917
14.74, 9971.764615505956
14.76, 9975.41370298755
14.78, 9979.001344094453
14.8, 9982.527752451024
14.82, 9985.993141243678
14.84, 9989.397723221504
14.86, 9992.74171069669
14.88, 9996.025315545216
14.9, 9999.248749207203
14.92, 10002.412222687519
14.94, 10005.51594655637
14.96, 10008.560130949685
14.98, 10011.544985569795
15.0, 10014.470719685829
15.02, 10017.337542134337
15.04, 10020.145661319802
15.06, 10022.895285215098
15.08, 10025.58662136209
15.1, 10028.219876872128
15.12, 10030.795258426573
15.14, 10033.312972277337
15.16, 10035.773224247394
15.18, 10038.176219731315
15.2, 10040.522163695743
15.22, 10042.811260680042
15.24, 10045.043714796688
15.26, 10047.219729731813
15.28, 10049.339508745827
15.3, 10051.403254673824
15.32, 10053.411169926163
15.34, 10055.363456489002
15.36, 10057.260315924766
15.38, 10059.101949372722
15.4, 10060.888557549471
15.42, 10062.62034074949
15.44, 10064.297498845619
15.46, 10065.920231289609
15.48, 10067.488737112646
15.5, 10069.00321492584
15.52, 10070.463862920798
15.54, 10071.87087887009
15.56, 10073.224460127763
15.58, 10074.524803629953
15.6, 10075.77210589526
15.62, 10076.966563025395
15.64, 10078.108370705617
15.66, 10079.197724205289
15.68, 10080.234818378383
15.7, 10081.219847664004
15.72, 10082.153006086912
15.74, 10083.034487257952
15.76, 10083.86448437476
15.78, 10084.643190222094
15.8, 10085.370797172414
15.82, 10086.047497186468
15.84, 10086.673481813647
15.86, 10087.248942192658
15.88, 10087.774069051971
15.9, 10088.249052710336
15.92, 10088.674083077254
15.94, 10089.0493496536
15.96, 10089.375041531996
15.98, 10089.651347397514
16.0, 10089.87845552792
16.02, 10090.056553794435
16.04, 10090.18582966218
16.06, 10090.26647019056
16.08, 10090.298662033907
16.1, 10090.28259144204
16.12, 10090.21844426055
16.14, 10090.106405931598
16.16, 10089.946661494148
16.18, 10089.739395584758
16.2, 10089.484792437761
16.22, 10089.183035886133
16.24, 10088.834309361686
16.26, 10088.438795895818
16.28, 10087.99667811983
16.3, 10087.508138265577
16.32, 10086.973358165917
16.34, 10086.39251925519
16.36, 10085.765802569797
16.38, 10085.093388748646
16.4, 10084.37545803366
16.42, 10083.61219027036
16.44, 10082.803764908254
16.46, 10081.950361001429
16.48, 10081.052157209051
16.5, 10080.109331795786
16.52, 10079.122062632465
16.54, 10078.090527196422
16.56, 10077.014902572046
16.58, 10075.89536545139
16.6, 10074.73209213453
16.62, 10073.525258530157
16.64, 10072.275040156033
16.66, 10070.981612139512
16.68, 10069.645149218108
16.7, 10068.265825739836
16.72, 10066.843815663873
16.74, 10065.379292560989
16.76, 10063.872429614057
16.78, 10062.323399618566
16.8, 10060.732374983054
16.82, 10059.09952772974
16.84, 10057.425029494902
16.86, 10055.709051529462
16.88, 10053.951764699377
16.9, 10052.153339486315
16.92, 10050.31394598796
16.94, 10048.433753918609
16.96, 10046.512932609687
16.98, 10044.551651010232
17.0, 10042.550077687316
17.02, 10040.508380826686
17.04, 10038.426728233113
17.06, 10036.305287330964
17.08, 10034.144225164724
17.1, 10031.943708399464
17.12, 10029.703903321315
17.14, 10027.424975837908
17.16, 10025.107091479069
17.18, 10022.750415397124
17.2, 10020.355112367462
17.22, 10017.921346788993
17.24, 10015.449282684749
17.26, 10012.93908370223
17.28, 10010.390913114046
17.3, 10007.804933818203
17.32, 10005.181308338892
17.34, 10002.520198826693
17.36, 9999.821767059257
17.38, 9997.08617444172
17.4, 9994.313582007206
17.42, 9991.504150417299
17.44, 9988.65803996259
17.46, 9985.775410563125
